GRON	0	a.	Çoklukla ferace yapımında kullanılan, çaprazlama iplerin desen olarak kullanıldığı, kalınca, parlak, ipek veya benzeri fabrika ürünü kumaş
GURK	0	a.	► kuluçka
GÜYA	0	zf.	► sözde
HADİ	0	ünl.	► haydi
HAJE	0	a.,hay. b.	Afrika'da yaygın olarak bulunan bir tür kobra (Naja haje)
HÂKÎ	0	a.	Kahverengi ve yeşilin karışımından ortaya çıkan renk
HÂLÂ	0	zf.	Şimdiye kadar, o zamana kadar; hâlen, henüz
HAMİ	0	sf.	► koruyucu
HART	0	zf.	Birden ve sert bir biçimde (ısırmak, yemek)
HAYÂ	0	a.	► utanma
HINK	0	ünl.	Güç gerektiren bir iş yapılırken çıkarılan ses
HİBE	0	a.	► bağış
HOBİ	0	a.	► uğraşı
HÖST	0	ünl.	At, katır, sığır vb. hayvanları, özellikle öküzü durdurmak için kullanılan bir seslenme sözü
HURÇ	0	a.	Genellikle yelken bezinden veya meşinden yapılmış büyük heybe
ILIM	0	a.	► ölçülülük
IRIP	0	a.	► ığrıp
ISIN	0	a.,fiz.	► kalori
İBİŞ	0	a.,tiy.	Orta oyununda çoğu kez aptal uşak rolünü oynayan komedyen
İBNE	0	a.,kaba	Edilgin eş cinsel erkek; homoseksüel
İBRA	0	a.,huk.	► aklama
İÇİŞ	0	a.	► içim
İÇİT	0	a.	İçilecek şey
İFTA	0	a.,din b.	Bir sorunu fetva ile çözme
İGLU	0	a.	Çoğunlukla kar bloklarından kubbe biçiminde yapılan ve yalnızca Mackenzie Irmağı deltası ile Labrador arasında kalan bölgede rastlanan Eskimo kulübesi
İĞCİ	0	a.	İğ kullanan, yapan veya satan kimse
İĞSİ	0	sf.	İğ şeklinde olan, iği andıran
İKSA	0	a.	Bir hendek veya temel çukuru kazılırken yandaki toprakları tutmak için yere yan yana çakılan ve kavramalarla birbirine tutturulan kalın tahtalarla kurulan düzen; bağın
İKTA	0	a.,tar.	Bir kişinin mülkiyetinde olmayıp devlete ait olan toprakların vergilerinin veya gelirlerinin asker veya sivil erkâna hizmet ve maaşlarına karşılık verilmesi
İLEK	0	a.	İncirin döllenmesini sağlayan sinek
İLMÎ	0	sf.	► bilimsel
İNEÇ	0	a.,jeol.	► tekne, yukaç karşıtı
İNİK	0	sf.	İnmiş, indirilmiş
İPÇİ	0	a.	İp üreten, yapan veya satan kimse
İPSİ	0	sf.	İpi andıran, ipe benzeyen, ip gibi
İRİN	0	a.	Organizmanın herhangi bir yerinde iltihaplanma sonunda ölmüş hücre artıklarından ve bozulmuş akyuvarlardan oluşan, mikroplu veya mikropsuz, genellikle sarımtırak renkte koyuca sıvı; cerahat, ufunet
İSLİ	0	sf.	İsi olan, islenmiş, is bulaşmış
İTÇE	0	zf.	Terbiyesiz bir biçimde
İTKİ	0	a.,ruh b.	► tepi
İYON	0	a.,kim.,fiz.	Bir veya daha çok elektron kazanmış veya yitirmiş bir atom veya bir atom grubundan oluşmuş elektrik yüklü parçacık; yükün
İYOT	0	a.,kim.	Atom numarası 53, atom ağırlığı 126,92 olan, tabiatta, deniz suyunda sodyum iyodür durumunda rastlanılan, bazı deniz bitkilerinde de çokça birikmiş olarak bulunan, mavimtırak esmer renkte katı bir element (simgesi I)
İZAH	0	a.	► açıklama
İZGE	0	a.	► çeşitlilik
JUDO	0	a.,sp.	Jiujitsudan gelişmiş, tutmalara, fırlatmalara, hareketsiz bırakmalara dayanan, Japon kökenli silahsız yapılan dövüş sporu
JURO	0	a.,jeol.	İkinci Çağ'ın triyasla kretase arasında kalan dönemi
KAÇA	0	zf.	Ne kadar bir para karşılığında
KAÇI	0	zm.	Ne kadarı, kaç kişi
KADI	0	a.,tar.	Tanzimat'a kadar her türlü davaya, Tanzimat ile Medeni Kanun arasındaki dönemde ise yalnız evlenme, boşanma, nafaka, miras davalarına bakan mahkemelerin başkanları
KAFE	0	a.	İçecek ve hafif yiyeceklerin satıldığı, bazılarında kapı önlerinde oturacak yerlerin bulunduğu ayaküstü yiyecek yerleri
KÂFİ	0	sf.	► yeter
KAJU	0	a.,bit. b.	Antep fıstığıgillerden, yapraklarını dökmeyen, tropikal bir meyve ağacı; bilader ağacı, Amerikan elması (Anacardium occidentale)
KAKA	0	a.	► dışkı
KAME	0	a.	Değişik renkli üst üste iki katmandan oluşan ve üstteki katmanına kabartma bir desen yapılan değerli taş
KANA	0	a.,den.	Geminin çektiği suyu göstermek için baş ve kıç bodoslamaları üzerine konulan işaretler
KANT	0	a.	Şeker ve limonla içilen sıcak su
KÂSE	0	a.	Cam, çini, toprak vb.nden yapılmış derince çanak
KATİ	0	sf.	► kesin
KIYA	0	a.	► cinayet
KİPE	0	a.,sp.	Hızla bükülen kalçanın sert ve birden gerilişiyle, vücudun yatıştan ayaküstü duruşa veya asılmadan dayanmaya geçmesi
KLON	0	a.,biy.	► kopya
KLÜZ	0	a.,coğ.	► kanyon
KOKA	0	a.,bit. b.	İki çeneklilerden, çiçekleri küçük ve sarımtırak, zeytine benzer meyvesi kırmızı renkte olan, yapraklarından kokain çıkarılan, en çok Peru'da yetişen bir bitki (Erytrroxylon coca)
KORE	0	a.,tıp	Başlıca belirtisi kısa, çabuk, değişken yapıda irade dışı hareketler olan bir hastalık
KÛFİ	0	a.	Arap yazısının düz ve köşeli çizgilerle yazılan eski bir biçimi
KUĞU	0	a.,hay. b.	Perde ayaklılardan, yaban ve evcil türleri bulunan, çok uzun ve kıvrık boyunlu, geniş gagalı, geniş kanatlı bir su kuşu (Cygnus olor)
KULA	0	a.	Gövdenin sarı veya kirli sarı renkte, yele, kuyruk ve bacağın alt kısmındaki kılların koyu renkte olduğu at donu
LAVA	0	ünl.,den.	Herhangi bir yere yanaşmış filikanın kürek çekmeksizin ilerlemesi için verilen buyruk
LENF	0	a.,anat.	Damarlarda dolaşan kanla, doku ögeleri arasında aracı görevi yapan, kan plazması ve lenfositten oluşan saydam, sarı renkte bir sıvı; ak kan, lenfa
LİET	0	a.,müz.	► şarkı
LİGA	0	a.,den.	Üç deniz mili uzunluğunda bir ölçü birimi
LİNÇ	0	a.	Birden çok kimsenin kendilerine göre suç olan bir davranışından ötürü birini, yasa dışı ve yargılamasız olarak öldürmesi
LOÇA	0	a.,den.	Gemilerin baş bodoslamalarının her iki yanında, çıpayı içine alabilen ve güverteye açılan demir zincirin geçtiği delik
LOTA	0	a.,hay. b.	Tatlı sularda yaşayan, bir tür gelincik balığı (Lota vulgaris)
LUTİ	0	a.,kaba	► oğlancı
MAAŞ	0	a.	► aylık
MALÇ	0	a.	Toprak ve rutubet muhafazası amaçları ile çayır ve mera üzerine bırakılan veya başka yerlerden getirilip serpilen her türlü bitki artığı
MÂNİ	0	a.,ed.	Genellikle birinci, ikinci ve dördüncü dizeleri uyaklı olan, daha çok hecenin yedili ölçüsüyle söylenen halk şiiri
MAPA	0	a.,den.	Ucu halkalı cıvata
MAYİ	0	a.	► sıvı
MAZI	0	a.,bit. b.	Servigillerden, yaprakları almaşık ve küçük pullar biçiminde, gövdesi düz olan, dipten dallanan bir süs bitkisi (Thuya)
MAZİ	0	a.	► geçmiş
MENİ	0	a.,fizy.	Erkeklerin cinsel organından salgılanan madde; er suyu, bel (III), atmık, dikel, sperm, sperma
MERİ	0	sf.,huk.	► geçerli
MESH	0	a.	Bir şeyi elle sıvazlama
MİHR	0	a.,huk.	Müslüman bir erkeğin nikâh esnasında eşine vermeyi kabullendiği mal veya para
MİRA	0	a.,coğ.	Arazi üzerinde seçilmiş bir işaret noktasının düşeyini gösteren, yön belirtmek için uzaktan gözlenen, geometrik biçimli tahta lata
MİSO	0	a.	Tuzlu ve zengin çeşnili bir tür tatlandırıcı
MONT	0	a.	Kumaştan veya deriden yapılan, genellikle belden kemerli, üstünde cepleri bulunan, gömlek, hırka vb. üzerine giyilen kısa, hafif giysi; montgomer
MÖNÜ	0	a.	343 menü
MUÇO	0	a.,den.	► miço
MURÇ	0	a.	Betonu kırmakta veya betona delik açmakta kullanılan sivri uçlu, çelikten yapılmış bir alet
MURT	0	a.,bit. b.	Mersin ağacının yazın olgunlaşan, bezelye büyüklüğünde, morumsu siyah, çeşitli hastalıkların tedavisinde kullanılan meyvesi
MÜRT	0	sf.	Ölmüş (hayvan)
NARH	0	a.,tic.	Tüketiciyi korumak amacıyla, özellikle temel ihtiyaç maddeleri için resmî makamlarca belirlenen ve her yerde geçerli olan fiyat
NATO	0	sf.	"Söz dinlemez, söz anlamaz, taş gibi kafa" anlamlarındaki nato kafa, nato mermer deyiminde geçen bir söz
NECE	0	zf.	Hangi dilde, hangi dilden?
NECİ	0	a.	Ne iş yapar, ne ile uğraşır?
NELİ	0	sf.	Genellikle yiyecek, içecek içinde veya içeriğinde bulunan şeyi sorarken kullanılan söz
NENE	0	a.	► nine
NEYE	0	zf.	► niçin
NİYE	0	zf.	► niçin
OJİT	0	a.,jeol.	Feldspatla birlikte bazaltların temelini oluşturan, tanecikli, cam parlaklığında olan, siyah renkli volkan taşı
OKSU	0	sf.,bit. b.	Biçimi oka benzeyen (yaprak)
OKUR	0	a.	► okuyucu
OLDU	0	ünl.	► evet
OLEY	0	ünl.	► yaşa
ONAM	0	a.	► rıza
ONAR	0	sf.	On sayısının üleştirme sayı sıfatı
ONCA	0	sf.	O kadar, o denli
ONUM	0	a.	Kötü bir durumdan kurtulma
ORUN	0	a.	Özel yer
OTLU	0	sf.	Otu olan
OYSA	0	bağ.	Aralarında karşıtlık, aykırılık bulunan iki cümleyi “tersine olarak, aksine” anlamlarıyla birbirine bağlayan bir söz; oysaki, hâlbuki
OYUM	0	a.	Oyma işi
OZAN	0	a.	► şair
ÖBÜR	0	sf.	► öteki
ÖÇLÜ	0	sf.	Kin ve intikam dolu, öç alma isteğinde olan
ÖDEM	0	a.,tıp	Dokularda, hücreler arası boşluklarda, bazı iç organlarda genellikle de yüzde, ellerde, ayaklarda aşırı miktarda sıvı birikmesi
ÖDÜN	0	a.	Uzlaşmaya varabilmek için hak, istek veya savlarının bir bölümünden, karşı taraf yararına vazgeçme; ödünleme, ivaz, taviz
ÖĞLE	0	a.	Güneşin gökyüzünde en yüksek noktada bulunduğu sabahla ikindi arasındaki zaman dilimi; gün ortası, öğlen, öğle vakti, nısfınnehar, zeval
ÖKSE	0	a.	Ökse otu saplarından veya çobanpüskülü kabuklarından çıkarılan yapışkan macun
ÖLÜŞ	0	a.	Ölme işi
ÖNLÜ	0	sf.	Ön tarafı olan
ÖREN	0	a.	Ait olduğu eski uygarlık hakkında fikir edinmemizi sağlayan kültür ve tabiat kalıntılarından oluşan alan
ÖRFİ	0	sf.	Örfle ilgili
ÖRGE	0	a.	► motif
ÖRÜK	0	a.	Kendi ipiyle onarılmış kısım
ÖTRE	0	a.	Arap harfli metinlerde bir ünsüzün o, ö, u, ü seslerinden biriyle okunacağını gösteren işaret; zamme
ÖZGE	0	sf.	► başka
ÖZGÜ	0	sf.	Birine, bir şeye ait olan; öze, has, mahsus (I)
PANÇ	0	a.	Ahşap, alçı, kartonpiyer vb. üzerinde delik açma aleti
PAPA	0	a.,din b.	Roma Katolik kilisesinin, bir meclis tarafından seçilen, Vatikan'da oturan ve Hz. İsa'nın vekili sayılan başkanı
PARE	0	a.	► parça
PARS	0	a.,hay. b.	Kedigillerden, genellikle Asya ve Afrika'nın sıcak bölgelerinde yaşayan, postu benekli, bazen de düz siyah, çevik, yırtıcı, etçil, memeli hayvan; leopar, panter, pelenk (Panthera pardus)
PENÇ	0	a.	► beş
PEPE	0	sf.	Dudak sesleriyle başlayan kelimelerin ilk seslerini güçlükle söyleyen ve ancak birkaç kez tekrarladıktan sonra arkasını getirebilen (kimse); pepeme
PEST	0	sf.	► pes (II)
PIŞT	0	a.	Islıklı ses
PİLİ	0	a.	Kumaş, kâğıt vb.nde bir bölümün öbürünün üzerine getirilmesiyle oluşturulan kıvrım, kırma
PİPİ	0	a.	Çocuk dilinde erkeklik organı
PUNÇ	0	a.	Çay, şeker, tarçın, limon karışımına rom veya kanyak gibi damıtılmış alkollü bir içki katılarak yapılan ve buharlaşan alkolü yakıldıktan sonra içilen bir içki türü
PUPA	0	a.,den.	Geminin arkası; kıç
PURO	0	a.	► yaprak sigarası
PUŞT	0	a.,kaba	Eş cinsel erkeklerin cinsel zevklerine hizmet eden erkek
RAKI	0	a.	Üzüm, incir, erik vb. meyvelerin alkolle mayalanarak damıtılmasıyla elde edilen içki; aslansütü, imamsuyu
RAMP	0	a.,tiy.	Bir tiyatro sahnesinin önünde, ışık ve ışıldakların yerleştirildiği, izleyiciye en yakın yer
RUHİ	0	sf.	► ruhsal
RUMİ	0	sf.,tar.	Anadolu ile ilgili, Anadolu'ya bağlı, Anadolu'da yaşayan
RÜKÛ	0	a.	Öne doğru eğilme
SAĞI	0	a.	Kuş gübresi
SAHİ	0	zf.	► gerçekten
SAMİ	0	sf.	İşiten
SECİ	0	a.,ed.	Nesirde yapılan uyak
SEKS	0	a.,biy.	► cinsiyet
SELA	0	a.,din b.	Müslümanları bayram veya cuma namazına çağırmak, bazı yerlerde cenaze için kılınacak namazı haber vermek amacıyla minarelerde okunan dua
SENE	0	a.	► yıl
SEPİ	0	a.	Deri, post vb.ni kullanabilecek duruma getirmek için uygulanan işlemlerin tümü
SEZÜ	0	a.,bit. b.	► mantar meşesi
SİLO	0	a.	Tahıl vb. ürünlerin korunduğu, saklandığı veya depolandığı, genellikle silindir biçiminde ambar; sarpın
SİYA	0	a.,den.	Kürekleri tersine kullanarak sandalı geriye yürütme
SLAP	0	a.	Büyük yassı levha
SOBE	0	a.	Genellikle kovalamaca, saklambaç vb. çocuk oyunlarında, daha önce kararlaştırılmış yere ebeden önce davranıp ulaşıldığında söylenen söz
SODA	0	a.	Suya karbondioksit ve bikarbonat eklenerek elde edilen, sindirimi kolaylaştırmak için kullanılan içecek
SOMA	0	a.,anat.	Cinsiyet hücreleri dışında, vücut hücrelerinin tümü
SOTE	0	a.	Küçük küçük doğranmış et, ciğer, böbrek, mantar vb. şeyler yağda hafifçe kavrulduktan sonra su, domates, biber vb. katılarak yapılan bir tür yemek
SÖBE	0	sf.	► oval
SPAM	0	a.	İstenmediği hâlde genel ağ ve sosyal medyada çok sayıda alıcıya aynı anda gönderilen gereksiz veya uygunsuz ileti
SPİN	0	a.	“Genellikle gösteri amaçlı olarak aracın arka tarafını kontrollü veya kontrolsüz bir biçimde değişik yönlere savurmak” anlamındaki spin atmak birleşik fiilinde geçen bir söz
STER	0	a.	Yığın durumundaki yakacak odun için kullanılan, bir metreküpe eşit hacim ölçüsü birimi
SUFİ	0	a.,din b.	► mutasavvıf
SULH	0	a.	► barış
SUMA	0	a.	İlk damıtılan ve içinde anason bulunmayan rakı
SUNİ	0	sf.	► yapay
SURA	0	a.	Yumuşak ince bir tür ipekli kumaş
SUŞİ	0	a.	İnce şerit biçimindeki yosun tabakasının içine çiğ balık, yağsız, tuzsuz haşlanmış pirinç ve özel baharat karışımının konulmasıyla hazırlanan Japon yemeği
SÜJE	0	a.	► konu
SÜNE	0	a.,hay. b.	Yarım kanatlılardan, yumurtalarını ekin yapraklarına bırakan, esmer renkli, zararlı bir böcek (Eurigaster integriceps)
ŞAFT	0	a.,tek.	Bir makinenin dönme hareketini öteki parçalara aktaran ve ucuna dişli çarklar, tekerlekler veya pervane bağlanan demir mil
ŞAKİ	0	a.	► haydut
ŞALT	0	a.	► şalter
ŞARJ	0	a.,fiz.	► yükleme
ŞELF	0	a.,coğ.	► kıta sahanlığı
ŞİLE	0	a.,bit. b.	► mercanköşk
ŞİME	0	a.	► huy
ŞİRK	0	a.,din b.	Tanrı’nın birden çok olduğuna inanma, Tanrı’ya ortak koşma; eş koşma
ŞİST	0	a.,min.	Kolayca yapraklara ayrılabilen, silisli, alüminli tortul kayaçların genel adı
ŞOKE	0	sf.	"Birdenbire şaşırtmak, hoşa gitmeyecek bir şey yapmak" anlamlarındaki şoke etmek ve "birdenbire şaşırmak, hoşa gitmeyecek bir şeyle karşılaşmak" anlamlarındaki şoke olmak deyimlerinde kullanılan bir söz
ŞÛRA	0	a.	Bir alanla ilgili olarak oluşturulan danışma kurulu
ŞUUR	0	a.,ruh b.	► bilinç
TAAT	0	a.	Allah'ın buyruklarını yerine getirme, ibadet etme
TALK	0	a.,min.	Genellikle açık yeşil, toz durumundayken yağlı bir görünümde, özgül ağırlığı 2,7, sertliği 1 olan, hidratlı doğal magnezyum
TAZI	0	a.,hay. b.	Genellikle tavşan avında kullanılan, uzun bacaklı, çekik karınlı, çok çevik bir tür köpek (Canis familiaris grajus hibernicus)
TEFE	0	a.	Dokuma tezgâhında tarağı tutan ağaç veya metal parça
TEPİ	0	a.,ruh b.	Bir işi yapmak, harekete geçmek için duyulan ve bireyin engelleyemeyeceği kadar güçlü istek; içtepi, itki
TİFO	0	a.,tıp	Kirli sularda, bu sularla sulanmış sebzelerde bulunan, mikroplarla oluşan, ortalama üç hafta süren, ateşli ve tehlikeli bir bağırsak hastalığı; karahumma
TİPO	0	a.	Kurşundan dökülmüş harflerin bir araya getirilmesiyle yapılan bir baskı türü
TOFU	0	a.	► soya eti
TOPU	0	zm.	► hepsi
TRAS	0	a.	Volkanik tüf
TUMP	0	a.	Toprak parçası, toprak seti, yığını
TÜLÜ	0	a.,hay. b.	Özel güreşlerde yararlanılan, çift hörgüçlü, uzun tüylü erkek deve
TÜZE	0	a.	► hukuk
UÇAK	0	a.	Kanatlarının altındaki havanın yaptığı basınç yardımıyla yükselip ilerleyebilen motorlu hava taşıtı; tayyare
UÇAR	0	sf.	Uçan, uçucu olan
UÇLU	0	sf.	Ucu olan, ucu çıkan
UÇUN	0	a.	Bayrağın uçkurluk karşısındaki kenarı
ULAÇ	0	a.,db.	► zarf-fiil
ULAN	0	ünl.	Öfke, şaşkınlık ve nefret anlatan bir seslenme sözü; lan, ülen
UMUM	0	sf.	► bütün
UNCU	0	a.	Un satan kimse
UNSU	0	sf.	Un gibi olan, unu andıran
USÇU	0	sf.,fel.	► akılcı
UTKU	0	a.	► zafer
UTLU	0	sf.	Utanma duygusu olan
UYAR	0	sf.	Uygun olan
UYGU	0	a.	► uygulama
UYUR	0	sf.	Uyuyan, uyku hâlinde olan
UZA!	0	kaba	"defol git, kaybol" anlamlarında kullanılan bir söz
UZAM	0	a.,fel.	Algılanan nesnelerin temel niteliği
UZUV	0	a.,anat.	► organ
ÜÇER	0	sf.	Üç sayısının üleştirme sayı sıfatı
ÜSTE	0	a.	Bir mal değişiminde, malı daha değerli olanın aldığı para
ÜŞME	0	a.	► üşüşme
ÜZGÜ	0	a.	► eziyet
VAKS	0	a.	Bal mumunun sanayide mat yüzeyleri parlak ve kaygan duruma getiren türü
VALE	0	a.	Otel, restoran, alışveriş merkezi, düğün salonu vb. yerlerde gelen müşteri ve misafirlerin araçlarını otoparka park etmekle görevli kimse
VÂLE	0	a.	Genişlikleri ve çözgü tellerinin sayısı yönünden taftaya benzeyen, dokunduktan sonra pişirilmiş, ince ipekli kumaş
VAMP	0	a.	Erkekleri peşinde koşturan, aşırı tavır, kıyafet veya makyajıyla bakışları üzerinde toplayan, baştan çıkarıcı kadın
VASL	0	a.	► kavuşma
VECT	0	a.	Sevgi veya heyecandan doğan coşkunluk, kendinden geçme; esrime
VENA	0	a.,anat.	► toplardamar
VERE	0	a.,tar.	► vire
VEYA	0	bağ.	Ayrı olmakla birlikte aynı değerde tutulan iki şeyi anlatan kelimelerden ikincisinin önüne getirilen söz; yahut, veyahut
VİRE	0	a.,tar.	Bir kalenin veya tahkim edilmiş bir yerin teslimi; vere
VİYA	0	a.,den.	Dümeni ortaya alarak gemiyi bulunduğu doğrultuda yürütme
VOLİ	0	a.,den.	Balıkçı kayıklarının balıkları çevirmek için denize fırdolayı ağ salmaları
YIKI	0	a.	► harabe
YISA	0	ünl.	Birçok kişinin birlikte yaptığı işte birbirlerine gayret vermek için söylenen bir söz
YOMA	0	a.,den.	Sabit manevralarda ve gemileri bağlamada kullanılan, üç veya dört kollu halat
YUHA	0	ünl.	► yuh
ZATİ	0	zf.	► zaten
ZEDE	0	a.	Vurma, çarpma, düşme sonunda oluşan yara veya ezilme
ZEKÂ	0	a.,ruh b.	İnsanın düşünme, akıl yürütme, öğrenme, kavramları ve nesneleri zihinde canlandırabilme, objektif gerçekleri algılama, yargılama, sonuç çıkarma, bedeni kontrol edebilme, duyguları doğru algılayabilme, değerlendirebilme, icat edebilme vb. yeteneklerinin ve becerilerinin tamamı; anlak, dirayet, feraset
ZINK	0	a.	"Birdenbire durmak" anlamındaki zınk diye durmak deyiminde geçer
ZİLİ	0	a.	Enine ve boyuna motifleri olan, daha çok yolluk olarak kullanılan kilim
ZİNA	0	a.	Aralarında evlilik bağı olmayan kişiler arasındaki cinsel ilişki
ZONK	0	a.	"Zonklamak" anlamındaki zonk zonk atmak, "vücudun bir yeri çok zonklamak" anlamındaki zonk zonk zonklamak deyimlerinde geçer
